filename id form seg xpostag lem eng_translation org_tags_split processed_tags_split
P112338.conll 345 du gin[quality_designation][-ø] NF.V.ABS gin quality_designation "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P112338.conll 346 3(gesz2) 3(gesz)[sixty] NU 3(gesz) sixty ['NU'] ['num']
P112338.conll 347 4(u) 4(u)[ten] NU 4(u) ten ['NU'] ['num']
P112338.conll 348 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 349 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 350 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 351 u3 u[and] CNJ u and ['CNJ'] ['cnjcoo']
P112338.conll 352 lugal lugal[king] N lugal king ['N'] ['n']
P112338.conll 353 tum-ma-gar-ra _[Lugal-tuma-gara.bridge.earth] TN _ Lugal-tuma-gara-bridge-earth ['TN'] "['tn', 'np']"
P112338.conll 354 na-ra-am-{d}suen Naramsuen[1][-ak]-sze] RN.GEN.TERM Naramsuen Naramsuen "['RN', 'GEN', 'TERM']" "['rn', 'gen', 'term', 'np']"
P112338.conll 355 u2 u[grass] N u grass ['N'] ['n']
P112338.conll 356 ga6-ga2 gag[carry]-a NF.V.PT gag carry "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P112338.conll 357 sahar sahar[earth][-ø] N.GEN sahar earth "['N', 'GEN']" "['n', 'gen']"
P112338.conll 358 zi-ga zig[expend]-a NF.V.PT zig expend "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P112338.conll 359 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P112338.conll 360 lugal-he2-gal2 Lugalhegal[1] PN Lugalhegal Lugalhegal ['PN'] "['pn', 'np']"
P112338.conll 361 2(gesz2) 2(gesz)[sixty] NU 2(gesz) sixty ['NU'] ['num']
P112338.conll 362 4(u) 4(u)[ten] NU 4(u) ten ['NU'] ['num']
P112338.conll 363 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P112338.conll 364 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 365 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 366 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 367 zi3 zid[flour] N zid flour ['N'] ['n']
P112338.conll 368 ar3 _[ground] N _ ground ['N'] ['n']
P112338.conll 369 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P112338.conll 370 8(disz) 8(disz)[one] NU 8(disz) one ['NU'] ['num']
P112338.conll 371 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 372 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 373 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 374 kun-zi-da kunzida[weir] N kunzida weir ['N'] ['n']
P112338.conll 375 i7 id[river] N id river ['N'] ['n']
P112338.conll 376 de3-na _[lagoon] WN _ lagoon ['WN'] "['wn', 'np']"
P112338.conll 377 gub-ba gub[assigned]-a[-ak][-ø] NF.V.PT gub assigned "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P112338.conll 378 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P112338.conll 379 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P112338.conll 380 lu2-{d}ha-ia3 Luha'ia[1] PN Luha'ia Luha'ia ['PN'] "['pn', 'np']"
P112338.conll 381 6(gesz2) 6(gesz)[sixty] NU 6(gesz) sixty ['NU'] ['num']
P112338.conll 382 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P112338.conll 383 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 384 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 385 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 386 ki-su7 kisur[threshing_floor] N kisur threshing_floor ['N'] ['n']
P112338.conll 387 2(asz)-ta _ NU.ABL   "['NU', 'ABL']" "['num', 'abl']"
P112338.conll 388 2(gesz2) 2(gesz)[sixty] NU 2(gesz) sixty ['NU'] ['num']
P112338.conll 389 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P112338.conll 390 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 391 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 392 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 393 e2-duru5 eduru[village] N eduru village ['N'] ['n']
P112338.conll 394 lu2-mah-ta _[Luma.village] PN _ Luma-village ['PN'] "['pn', 'np']"
P112338.conll 395 guru7 guru[grain_heap] N guru grain_heap ['N'] ['n']
P112338.conll 396 a-pi4-sal4{ki}-sze3 _[to.Apisal] GN _ to-Apisal ['GN'] "['gn', 'np']"
P112338.conll 397 sze sze[barley] N sze barley ['N'] ['n']
P112338.conll 398 zi-ga zig[expend]-a NF.V.PT zig expend "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P112338.conll 399 u3 u[and] CNJ u and ['CNJ'] ['cnjcoo']
P112338.conll 400 sze sze[barley] N sze barley ['N'] ['n']
P112338.conll 401 mu-sza _[mua-grain] PN _ mua-grain ['PN'] "['pn', 'np']"
P112338.conll 402 zi-ga zig[expend]-a NF.V.PT zig expend "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P112338.conll 403 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P112338.conll 404 gu-du-du Gududu[1] PN Gududu Gududu ['PN'] "['pn', 'np']"
P112338.conll 405 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P112338.conll 406 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P112338.conll 407 la2 la[hang][-ø] NF.V.ABS la hang "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P112338.conll 408 1(disz@t) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P112338.conll 409 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 410 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 411 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 412 kab2-ku5 kabkul[water_installation] N kabkul water_installation ['N'] ['n']
P112338.conll 413 u2-du-... _ FN.GEN.TERM   "['FN', 'GEN', 'TERM']" "['fn', 'gen', 'term', 'np']"
P112338.conll 414 2(gesz2) 2(gesz)[sixty] NU 2(gesz) sixty ['NU'] ['num']
P112338.conll 415 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P112338.conll 416 8(disz) 8(disz)[one] NU 8(disz) one ['NU'] ['num']
P112338.conll 417 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 418 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 419 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 420 kab2-ku5 kabkul[water_installation] N kabkul water_installation ['N'] ['n']
P112338.conll 421 bad3 bad[wall] N bad wall ['N'] ['n']
P112338.conll 422 du3-a du[build]-a NF.V.PT du build "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P112338.conll 423 u3 u[and] CNJ u and ['CNJ'] ['cnjcoo']
P112338.conll 424 a a[water][-ø] N.ABS a water "['N', 'ABS']" "['n', 'abs']"
P112338.conll 425 x _[_] N _ _ ['N'] ['n']
P112338.conll 426 x _[_] N _ _ ['N'] ['n']
P112338.conll 427 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P112338.conll 428 5(u) 5(u)[ten] NU 5(u) ten ['NU'] ['num']
P112338.conll 429 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P112338.conll 430 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 431 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 432 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 433 kab2-ku5 kabkul[water_installation] N kabkul water_installation ['N'] ['n']
P112338.conll 434 {d}nin-a-zu Ninazu[1][-ra] DN Ninazu Ninazu ['DN'] "['dn', 'np']"
P112338.conll 435 {u2}har-an haran[plant] N haran plant ['N'] ['n']
P112338.conll 436 ga6-ga2 gag[carry]-a NF.V.PT gag carry "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P112338.conll 437 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P112338.conll 438 na-ba-sa6 Nabasa[1][-ak] PN.GEN Nabasa Nabasa "['PN', 'GEN']" "['pn', 'gen', 'np']"
P112338.conll 439 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P112338.conll 440 5(u) 5(u)[ten] NU 5(u) ten ['NU'] ['num']
P112338.conll 441 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P112338.conll 442 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 443 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 444 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 445 kab2-ku5 kabkul[water_installation] N kabkul water_installation ['N'] ['n']
P112338.conll 446 a-u2-da _[Auda] FN.GEN.ABL _ Auda "['FN', 'GEN', 'ABL']" "['fn', 'gen', 'abl', 'np']"
P112338.conll 447 ...-hal _ PN   ['PN'] "['pn', 'np']"
P112338.conll 448 gub-ba gub[assigned]-a[-ak][-ø] NF.V.PT gub assigned "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P112338.conll 449 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P112338.conll 450 lugal-inim-gi-na Lugalinimgina[1][-ak] PN Lugalinimgina Lugalinimgina ['PN'] "['pn', 'np']"
P112338.conll 451 2(gesz2) 2(gesz)[sixty] NU 2(gesz) sixty ['NU'] ['num']
P112338.conll 452 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 453 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 454 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 455 kab2-ku5 kabkul[water_installation] N kabkul water_installation ['N'] ['n']
P112338.conll 456 a-ga-am-gu-la _[Agam-gula] FN _ Agam-gula ['FN'] "['fn', 'np']"
P112338.conll 457 gub-ba gub[assigned]-a[-ak][-ø] NF.V.PT gub assigned "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P112338.conll 458 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P112338.conll 459 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P112338.conll 460 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 461 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 462 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 463 sa-du8 _[at.sadu] N.ABS _ at-sadu "['N', 'ABS']" "['n', 'abs']"
P112338.conll 464 u3 u[and] CNJ u and ['CNJ'] ['cnjcoo']
P112338.conll 465 bar bar[unknown] N.ABS bar unknown "['N', 'ABS']" "['n', 'abs']"
P112338.conll 466 gub-ba gub[assigned]-a[-ak][-ø] NF.V.PT gub assigned "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P112338.conll 467 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P112338.conll 468 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 469 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 470 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 471 e eg[levee] N eg levee ['N'] ['n']
P112338.conll 472 sa-dur2-ra sadurra[bottom] N sadurra bottom ['N'] ['n']
P112338.conll 473 igi igi[eye][-ø] N igi eye ['N'] ['n']
P112338.conll 474 e2-amar-ra _[calf-house] TN _ calf-house ['TN'] "['tn', 'np']"
P112338.conll 475 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P112338.conll 476 a-gu-gu Agugu[1][-ak] PN.GEN Agugu Agugu "['PN', 'GEN']" "['pn', 'gen', 'np']"
P112338.conll 477 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P112338.conll 478 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 479 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 480 1(u)-sze3 1(u)[ten]-sze NU.TERM 1(u) ten "['NU', 'TERM']" "['num', 'term']"
P112338.conll 481 a2-bi a[labor]-bi N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P112338.conll 482 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 483 5(gesz2)-kam _ NU.GEN.COP-3-SG   "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P112338.conll 484 bala-sze3 _[bala] N _ bala ['N'] ['n']
P112338.conll 485 gen-na gen[go]-a NF.V.PT gen go "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P112338.conll 486 bala-ta _[traveled.bala] N.GEN.ABL _ traveled-bala "['N', 'GEN', 'ABL']" "['n', 'gen', 'abl']"
P112338.conll 487 gur-ra gur[unit]-ak NF.V.PT gur unit "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P112338.conll 488 3(gesz'u) 3(gesz'u)[six_hundred] NU 3(gesz'u) six_hundred ['NU'] ['num']
P112338.conll 489 3(gesz2) 3(gesz)[sixty] NU 3(gesz) sixty ['NU'] ['num']
P112338.conll 490 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P112338.conll 491 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P112338.conll 492 2/3(disz) 2/3(disz)[one] NU 2/3(disz) one ['NU'] ['num']
P112338.conll 493 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 494 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 495 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 496 a2 a[time] N a time ['N'] ['n']
P112338.conll 497 u4-du8-a uduh[days_off]-'a N.L1 uduh days_off "['N', 'L1']" "['n', 'l1']"
P112338.conll 498 szunigin szunigin[total] N szunigin total ['N'] ['n']
P112338.conll 499 3(szar2) _ NU   ['NU'] ['num']
P112338.conll 500 3(gesz'u) 3(gesz'u)[six_hundred] NU 3(gesz'u) six_hundred ['NU'] ['num']
P112338.conll 501 2(gesz2) 2(gesz)[sixty] NU 2(gesz) sixty ['NU'] ['num']
P112338.conll 502 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P112338.conll 503 8(disz) 8(disz)[one] NU 8(disz) one ['NU'] ['num']
P112338.conll 504 5/6(disz) 5/6(disz)[one] NU 5/6(disz) one ['NU'] ['num']
P112338.conll 505 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 506 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 507 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 508 zi-ga-am3 zig[expend]-a[-ø]-am NF.V.PT.ABS.COP-3-SG zig expend "['NF', 'V', 'PT', 'ABS', 'COP-3-SG']" "['nf', 'vblex', 'pt', 'abs', 'cop-3-sg']"
P112338.conll 509 la2-ia3 la'u[arrears] N la'u arrears ['N'] ['n']
P112338.conll 510 2(szar2) 2(szar)[thirty-six_hundred] NU 2(szar) thirty-six_hundred ['NU'] ['num']
P112338.conll 511 3(gesz2) 3(gesz)[sixty] NU 3(gesz) sixty ['NU'] ['num']
P112338.conll 512 4(u) 4(u)[ten] NU 4(u) ten ['NU'] ['num']
P112338.conll 513 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P112338.conll 514 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P112338.conll 515 gin2 gig[unit] N gig unit ['N'] ['n']
P112338.conll 516 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 517 u4 ud[day] N ud day ['N'] ['n']
P112338.conll 518 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P112338.conll 519 nig2-ka9-ak nigSZID[account] N nigSZID account ['N'] ['n']
P112338.conll 520 a2 a[time] N a time ['N'] ['n']
P112338.conll 521 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P112338.conll 522 ugula ugula[overseer][-ø] N ugula overseer ['N'] ['n']
P112338.conll 523 ...-x _[_] RN _ _ ['RN'] "['rn', 'np']"
P112338.conll 524 mu mu[year] N mu year ['N'] ['n']
P112338.conll 525 {d}szu-{d}suen Szusuen[1] RN Szusuen Szusuen ['RN'] "['rn', 'np']"
P112338.conll 526 lugal lugal[king] N lugal king ['N'] ['n']
P112338.conll 527 bad3 bad[wall] N bad wall ['N'] ['n']
P112338.conll 528 mar-tu Martu[1][-ø] EN.ABS Martu Martu "['EN', 'ABS']" "['en', 'abs', 'np']"
P112338.conll 529 mu-ri-iq-ti-id-ni-im Muriqtidnim[1][-ø] ON.ABS Muriqtidnim Muriqtidnim "['ON', 'ABS']" "['on', 'abs', 'np']"
P112338.conll 530 mu-du3 mu[-n]-du[build][-ø] VEN.3-SG-H-A.V.3-SG-P mu -n "['VEN', '3-SG-H-A', 'V', '3-SG-P']" "['ven', '3-sg-h-a', 'vblex', '3-sg-p']"
P416463.conll 1 7(disz) 7(disz)[one][-sze] NU 7(disz) one ['NU'] ['num']
P416463.conll 2 gu4 gud[ox] N gud ox ['N'] ['n']
P416463.conll 3 niga niga[fattened][-ø] NF.V.ABS niga fattened "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P416463.conll 4 sag-gu4 _[top.grade] N _ top-grade ['N'] ['n']
P416463.conll 5 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P416463.conll 6 gu4 gud[ox] N gud ox ['N'] ['n']
P416463.conll 7 niga niga[fattened][-ø] NF.V.ABS niga fattened "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P416463.conll 8 ... _[_] N _ _ ['N'] ['n']
P416463.conll 9 siskur2 siszkur[offering] N siszkur offering ['N'] ['n']
P416463.conll 10 NE-NE-gar _[NENEgar] PN _ NENEgar ['PN'] "['pn', 'np']"
P416463.conll 11 u3 u[and] CNJ u and ['CNJ'] ['cnjcoo']
P416463.conll 12 esz3-esz3 eszesz[festival] N eszesz festival ['N'] ['n']
P416463.conll 13 e2 e[house] N e house ['N'] ['n']
P416463.conll 14 u4 ud[day] N ud day ['N'] ['n']
P416463.conll 15 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P416463.conll 16 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P416463.conll 17 iti iti[month] N iti month ['N'] ['n']
P416463.conll 18 u4 ud[day] N ud day ['N'] ['n']
P416463.conll 19 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P416463.conll 20 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P416463.conll 21 ba-zal ba-zal[pass][-ø][-a][-'a] MID.V.3-SG-S.SUB ba-zal pass "['MID', 'V', '3-SG-S', 'SUB']" "['mid', 'vblex', '3-sg-s', 'sub']"
P416463.conll 22 ki ki[place] N ki place ['N'] ['n']
P416463.conll 23 {d}szul-gi-a-a-mu-ta _[Szulgi-ayamu] PN.GEN.GEN.ABL _ Szulgi-ayamu "['PN', 'GEN', 'GEN', 'ABL']" "['pn', 'gen', 'gen', 'abl', 'np']"
P416463.conll 24 na-sa6 Nasa[1][-e] PN.ERG Nasa Nasa "['PN', 'ERG']" "['pn', 'erg', 'np']"
P416463.conll 25 i3-dab5 i[-n]-dab[seize][-ø] FIN.3-SG-H-A.V.3-SG-P i -n "['FIN', '3-SG-H-A', 'V', '3-SG-P']" "['fin', '3-sg-h-a', 'vblex', '3-sg-p']"
P416463.conll 26 iti iti[month] N iti month ['N'] ['n']
P416463.conll 27 ezem-{d}nin-a-zu Ezemninazu[1][-'a] MN.L1 Ezemninazu Ezemninazu "['MN', 'L1']" "['mn', 'l1', 'np']"
P416463.conll 28 mu mu[year] N mu year ['N'] ['n']
P416463.conll 29 si-mu-ru-um{ki} Simurrum[1] SN.ABS Simurrum Simurrum "['SN', 'ABS']" "['sn', 'abs', 'np']"
P416463.conll 30 u3 u[and] CNJ u and ['CNJ'] ['cnjcoo']
P416463.conll 31 lu-lu-bu{ki} Lulubu[1][-ø] SN.ABS Lulubu Lulubu "['SN', 'ABS']" "['sn', 'abs', 'np']"
P416463.conll 32 a-ra2 ara[times] N ara times ['N'] ['n']
P416463.conll 33 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P416463.conll 34 la2 la[hang][-ø] NF.V.ABS la hang "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P416463.conll 35 1(disz@t)-kam-asz _ NU.GEN.COP-3-SG.TERM   "['NU', 'GEN', 'COP-3-SG', 'TERM']" "['num', 'gen', 'cop-3-sg', 'term']"
P416463.conll 36 ba-hul ba-hulu[destroy][-ø] MID.V.3-SG-S ba-hulu destroy "['MID', 'V', '3-SG-S']" "['mid', 'vblex', '3-sg-s']"
P116236.conll 1 pisan-dub-ba bisagdubak[filing_basket] N bisagdubak filing_basket ['N'] ['n']
P116236.conll 2 gurum2-ak gurum[inspection]-ak N.GEN gurum inspection "['N', 'GEN']" "['n', 'gen']"
P116236.conll 3 dab-ba dab[seize]-a NF.V.PT dab seize "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P116236.conll 4 erin2 erin[people] N erin people ['N'] ['n']
P116236.conll 5 sag-apin _[xxx] N _ xxx ['N'] ['n']
P116236.conll 6 u3 u[and] CNJ u and ['CNJ'] ['cnjcoo']
P116236.conll 7 ug3-IL2 uggaga[porter] N uggaga porter ['N'] ['n']
P116236.conll 8 e2 e[house] N e house ['N'] ['n']
P116236.conll 9 {d}szul-gi Szulgir[1] RN Szulgir Szulgir ['RN'] "['rn', 'np']"
P116236.conll 10 i3-gal2 i[-ni]-gal[be][-ø] FIN.L1.V.3-SG-S i -ni "['FIN', 'L1', 'V', '3-SG-S']" "['fin', 'l1', 'vblex', '3-sg-s']"
P116236.conll 11 mu mu[year] N mu year ['N'] ['n']
P116236.conll 12 sza-asz-ru-um{ki} Szaszrum[1][-ø] SN.ABS Szaszrum Szaszrum "['SN', 'ABS']" "['sn', 'abs', 'np']"
P116236.conll 13 ba-hul ba-hulu[destroy][-ø] MID.V.3-SG-S ba-hulu destroy "['MID', 'V', '3-SG-S']" "['mid', 'vblex', '3-sg-s']"
P424390.conll 1 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P424390.conll 2 dug dug[pot] N dug pot ['N'] ['n']
P424390.conll 3 dida dida[sweet_wort] N dida sweet_wort ['N'] ['n']
P424390.conll 4 saga saga[good][-ø] NF.V.ABS saga good "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P424390.conll 5 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P424390.conll 6 dug dug[pot] N dug pot ['N'] ['n']
P424390.conll 7 dida dida[sweet_wort] N dida sweet_wort ['N'] ['n']
P424390.conll 8 du gin[quality_designation][-ø] NF.V.ABS gin quality_designation "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P424390.conll 9 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P424390.conll 10 u3-ma-ni Umani[1] PN Umani Umani ['PN'] "['pn', 'np']"
P424390.conll 11 sza3 szag[heart] N szag heart ['N'] ['n']
P424390.conll 12 bala bala[turn][-'a] N.L1 bala turn "['N', 'L1']" "['n', 'l1']"
P424390.conll 13 u3-ma-ni Umani[1] PN Umani Umani ['PN'] "['pn', 'np']"
P424390.conll 14 dub-sar dubsar[scribe] N dubsar scribe ['N'] ['n']
P424390.conll 15 dumu dumu[child] N dumu child ['N'] ['n']
P424390.conll 16 nam-ha-ni Namhani[1] PN Namhani Namhani ['PN'] "['pn', 'np']"
P464384.conll 1 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P464384.conll 2 amar amar[calf][-ak] N amar calf ['N'] ['n']
P464384.conll 3 gu4 gud[ox] N gud ox ['N'] ['n']
P464384.conll 4 ga ga[milk] N ga milk ['N'] ['n']
P464384.conll 5 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P464384.conll 6 gukkal gukkal[fat-tailed_sheep] N gukkal fat-tailed_sheep ['N'] ['n']
P464384.conll 7 niga niga[fattened][-ø] NF.V.ABS niga fattened "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P464384.conll 8 saga saga[good][-ø] NF.V.ABS saga good "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P464384.conll 9 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P464384.conll 10 udu udu[sheep] N udu sheep ['N'] ['n']
P464384.conll 11 niga niga[fattened][-ø] NF.V.ABS niga fattened "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P464384.conll 12 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P464384.conll 13 masz2-gal maszgal[billy_goat] N maszgal billy_goat ['N'] ['n']
P464384.conll 14 niga niga[fattened][-ø] NF.V.ABS niga fattened "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P464384.conll 15 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P464384.conll 16 sila4 sila[lamb] N sila lamb ['N'] ['n']
P464384.conll 17 ba-usz2 ba-ug[die][-esz] MID.V.PL.3-PL-S ba-ug die "['MID', 'V', 'PL', '3-PL-S']" "['mid', 'vblex', 'pl', '3-pl-s']"
P464384.conll 18 u4 ud[day] N ud day ['N'] ['n']
P464384.conll 19 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P464384.conll 20 4(disz)-kam 4(disz)[one]-ak-am[-'a] NU.GEN.COP-3-SG 4(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P464384.conll 21 ki ki[place] N ki place ['N'] ['n']
P464384.conll 22 a-hu-we-er-ta Ahuwer[1][-ak]-ta PN.GEN.ABL Ahuwer Ahuwer "['PN', 'GEN', 'ABL']" "['pn', 'gen', 'abl', 'np']"
P464384.conll 23 {d}szul-gi-iri-mu Szulgi'irimu[1][-e] PN.ERG Szulgi'irimu Szulgi'irimu "['PN', 'ERG']" "['pn', 'erg', 'np']"
P464384.conll 24 szu szu[hand][-e] N.L3-NH szu hand "['N', 'L3-NH']" "['n', 'l3-nh']"
P464384.conll 25 ba-ti ba[-n]-teg[accept][-ø] MID.3-SG-H-A.V.3-SG-P ba -n "['MID', '3-SG-H-A', 'V', '3-SG-P']" "['mid', '3-sg-h-a', 'vblex', '3-sg-p']"
P464384.conll 26 iti iti[month] N iti month ['N'] ['n']
P464384.conll 27 ezem-an-na Ezemanna[1][-'a] MN.L1 Ezemanna Ezemanna "['MN', 'L1']" "['mn', 'l1', 'np']"
